date,time,logloss_freq,logloss_ewma,logloss_blend,logloss_markov,top1_freq,top3_freq,top1_ewma,top3_ewma,top1_blend,top3_blend,prev_d1,prev_d2
19776,M,5.468216403343434,6.093396733087245,5.732725773022487,3.5804277458864373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19776,E,4.2531937628309135,3.850495779558864,4.031709567411545,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6
19777,M,5.233550247855464,4.88043674543329,5.041487662583108,4.68213122712422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0
19777,E,3.9526164023933994,3.8519268613240665,3.9010048688851193,4.477336814478207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
19778,M,4.218318644393916,4.377742056388094,4.294856731061382,4.718498871295094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2
19778,E,5.34770259172878,5.7240013189861845,5.51825531956006,4.927253685157205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
19779,M,5.505476705417992,5.256058991709631,5.373011772041253,5.886104031450156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6
19779,E,5.505476705417992,5.419214635316741,5.461415815520839,5.3981627015177525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1
19780,M,4.678798132233524,4.754742056516939,4.71604933260327,4.6443908991413725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9
19780,E,4.360344401114989,4.61018652753172,4.477483037964095,5.337538079701318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3
19781,M,4.561015096577141,4.68646383120294,4.621773579334289,4.973279507552487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,9
19781,E,3.7878252083436585,4.116674070261073,3.938792416379715,5.135798437050262,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,8
19782,M,4.337871545262931,3.9777772684464456,4.141702742859913,5.723585101952381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7
19782,E,4.001399308641718,4.174557820023209,4.084235253696593,3.6506582412937387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0
19783,M,5.841948942039204,6.726396580260654,6.1894219229281475,5.723585101952381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,9
19783,E,4.56101509657714,4.132158640532855,4.323771181583801,4.59511985013459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
19784,M,4.743336653371095,4.632894547288739,4.686591692236325,4.51085950651685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
19784,E,5.031018725822876,5.056210786756731,5.043535428395702,4.33729074083249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3
19785,M,4.589185973543837,4.6220886042735145,4.605501972123713,4.990432586778736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5
19838,E,4.88507207112091,5.613718131479424,5.184447641687454,3.951243718581427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,8
19839,M,6.206827911103229,7.370025736085112,6.628052570068614,5.545177444479562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
19839,E,4.1588830833596715,4.06415484588606,4.110397703888867,4.248495242049359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
19840,M,4.1588830833596715,4.206750621329905,4.182530467035765,4.962844630259907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19840,E,3.7536546896566843,3.553591669763062,3.648628349863511,5.666426688112432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,8
19841,M,4.359790493227,4.553405708151741,4.451919545102163,4.2801323269925415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7
19841,E,4.978112102390695,5.099935495285556,5.0371698274758625,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5
19842,M,4.795790545596741,4.960121441667775,4.874584204563971,4.212127597878484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,8
19842,E,4.538184227874041,4.782507137644581,4.652902457746627,4.653960350157523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
19843,M,4.602722749011613,4.737719382159475,4.667944781895313,4.762173934797756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0
19843,E,5.730965209250003,5.850792610592253,5.789085156930149,5.541263545158426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3
19844,M,4.973279507552487,5.528931102374217,5.212998220701973,4.836281906951478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2
19844,E,4.479228962630245,4.045026361584147,4.238744007180611,4.430816798843313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
19845,M,4.191546890178463,4.310773527658455,4.249384386463522,4.705015520957807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1
19845,E,4.75932086581535,5.124791352028906,4.925452125018207,3.8066624897703196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,3
19846,M,4.584967478670571,4.511254954975249,4.547432178515808,4.33729074083249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4
19846,E,4.536375707518356,4.4852150093805605,4.510468216995615,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
19847,M,5.124162372420476,5.001212699344319,5.060799147088701,4.484884020113589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3
19847,E,4.864452783918175,4.736254238571867,4.798300558123076,3.80666248977032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
19848,M,4.746669748261791,4.936517315065864,4.837095018919802,4.653960350157523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2
19848,E,4.4865743200746815,4.967446944202893,4.698380098767216,4.816241156068032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3
19849,M,4.668895876868636,4.62993441764948,4.649225409846396,5.529429087511423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,4
19849,E,4.35963494435898,4.103492544113956,4.223384949946107,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7
19850,M,4.226103551734458,4.231857532645016,4.228976403658406,4.197201947661808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
19850,E,4.85078659315436,4.593414678809082,4.713843350788868,5.0238805208462765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
19851,M,4.135166556742355,4.502032779149831,4.301869324149376,5.084505142662711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
19851,E,5.365629814568333,6.099247897270838,5.666621026047407,4.867534450455582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1
19852,M,4.5183319541811295,4.519454856025857,4.518893247489933,4.04305126783455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
19852,E,4.256794044864054,4.158825650908793,4.206610601583533,4.68213122712422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19853,M,5.286413462045212,5.202587540028659,5.243622409931447,4.564348191467836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19853,E,4.369612231525499,4.4541892282589295,4.411006837724637,5.123963979403259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,5
19854,M,4.331391018705302,4.232851429752779,4.28090795865566,3.960813169597578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0
19854,E,4.261558890455837,4.315452205368981,4.288142530667668,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2
19855,M,4.8268726995058975,5.253333278104549,5.017539622214273,5.084505142662711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19855,E,5.208705207858349,5.280706832256729,5.24405813075031,5.135798437050262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
19856,M,5.180534330891653,5.158664427439875,5.169539593772582,5.583496308781699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,7
19856,E,4.026724374547121,4.094545931515263,4.06006029274572,4.02535169073515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
19857,M,4.193778459210288,4.615696307144387,4.382648664767465,5.41610040220442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3
19857,E,4.788086803793357,4.844812578178431,4.816047518218149,3.678829118260435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
19858,M,4.469633072674822,5.05971829275684,4.721767807145155,5.19295685089021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19858,E,4.2733330241253595,4.037967365692509,4.148741495453905,4.507189777627888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
19859,M,4.36034440111499,4.473473797275232,4.415310169034874,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
19859,E,4.480972388903604,4.022649470559733,4.22578009316311,5.184588601219694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19860,M,5.254162277137087,5.336452435478829,5.294461136261022,5.8289456176102075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6
19860,E,4.001399308641718,3.8981453717148318,3.94844025982631,4.007333185232471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3
19861,M,4.232511029605105,4.206668449062281,4.219506261785413,5.41610040220442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0
19861,E,4.4938757937395115,4.880736502805679,4.6687140050904326,4.23410650459726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
19862,M,4.493875793739512,4.262201883495477,4.371344689070112,5.195730777772936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
19862,E,4.561015096577141,4.680930215123843,4.61917627730971,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7
19863,M,4.242561365458606,4.44787285179464,4.339957236374468,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,7
19863,E,4.743336653371095,5.399408962843357,5.018507084873283,3.4210000089583352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19864,M,4.242561365458606,4.166442656592628,4.203777928577691,5.19295685089021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1
19864,E,5.841948942039205,6.1480195977616265,5.983319787970633,4.51085950651685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,9
19918,M,5.067393627914865,5.178936048640569,5.1216104298871,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19918,E,4.037774210733707,4.018167346470695,4.02792272573112,4.356708826689592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1
19919,M,4.916568785057188,4.548695568897696,4.715810374729938,5.278114659230518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
19919,E,4.511103676949024,4.398748457482631,4.4533489345882655,5.0238805208462765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19920,M,4.765255601335165,4.645121100201393,4.703385397280483,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0
19920,E,5.01657002961607,5.373864262982064,5.179343914197425,4.430816798843313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19921,M,4.353957793317702,4.703592137656721,4.513571646624666,4.722953221644475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19921,E,4.572646994282532,4.646046059947533,4.608673250374057,4.6443908991413725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9
19922,M,4.6717156204985635,4.175465424624941,4.3931182647448095,3.5263605246161616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,8
19922,E,4.943649335982205,5.61233366890225,5.223110453945407,5.529429087511423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9
19923,M,4.5269924049240675,4.815895747854698,4.661047016560167,4.382026634673881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
19923,E,4.701345792068845,4.916239648065983,4.803031371773231,4.705015520957807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
19924,M,4.278558267168093,4.141175267968474,4.20750935954934,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2
19924,E,5.472480735640528,6.082232186477147,5.731584463518369,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0
19925,M,5.606618726202553,6.298434434798297,5.893856777657403,5.703782474656201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2
19925,E,4.471638793363568,4.325848842236575,4.396089328670864,4.51085950651685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19926,M,4.500008063347481,4.827305941908603,4.650325859949661,4.59511985013459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7
19926,E,5.124162372420476,5.02545146957346,5.073589434875377,3.8140425970679424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0
19927,M,4.276666119016055,4.231785757289427,4.253974178422515,4.507189777627888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,9
19927,E,4.45898767581001,4.722204391202952,4.581960539454116,4.248495242049359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19928,M,4.555567191561633,4.726371789530689,4.637327138599895,4.33729074083249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19928,E,5.115182979497056,5.39488600443566,5.245286981648942,4.2972854062187915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3
19929,M,4.619146139844065,5.211817570646347,4.872202389513094,5.605802066295998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19929,E,4.418475444381914,4.586927216975349,4.499158516537254,5.3981627015177525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,7
19930,M,5.744604469176456,7.301176599226142,6.246422759115208,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4
19930,E,4.645992180508347,4.50606199209202,4.573581523339084,4.605170185988091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
19931,M,4.384800561556607,4.646270548317072,4.50701396898494,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3
19931,E,4.710222961991235,4.922953487299428,4.8109420744295,5.598421958998375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9
19932,M,4.698626797143094,4.661719407571596,4.680002842594737,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,9
19932,E,4.544476117315835,4.165592272697672,4.3371963884230755,4.962844630259907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3
19933,M,4.464922411329825,4.001872770745833,4.206831798613457,4.212127597878484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5
19933,E,4.619073091157083,4.622338698310588,4.620704561710667,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1
19934,M,5.337698323271888,5.336205271608183,5.336951518789652,5.0238805208462765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
19934,E,4.239086034603778,4.1553739524058315,4.196354285068165,4.2972854062187915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5
19935,M,4.487387150331708,4.56620043354943,4.526017551109853,4.330733340286331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
19935,E,4.2531937628309135,4.154706908476068,4.202738367794546,4.736198448394496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,8
19936,M,5.456693799169674,5.835509146843404,5.628270077436129,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19936,E,4.917697298436987,5.141024102423945,5.023139255581304,5.863631175598097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
19937,M,4.11295812873609,3.9177670815974417,4.010607703196959,3.951243718581427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3
19937,E,5.6353846641805605,6.118877198962091,5.848190559416561,5.541263545158426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0
19938,M,5.254162277137086,5.2099805638855194,5.231827437381307,5.940171252720432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19938,E,4.743336653371095,4.530233534962801,4.631119185702823,4.579852378003801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2
19939,M,5.031018725822876,4.477112032405273,4.716194281719887,4.762173934797756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
19939,E,5.282333154103782,5.279139101357086,5.280734852484358,5.652489180268651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19940,M,4.360344401114989,4.216920227442962,4.2860632034434545,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
19940,E,4.493875793739512,4.259939607000578,4.370082474961376,5.4116460518550396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
19941,M,4.242561365458606,3.7500035413825383,3.966257501789257,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,3
19941,E,5.100011597309828,4.60863849655923,4.824442936603544,5.0106352940962555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9
19942,M,4.4938757937395115,4.872699248589249,4.6654553668569445,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19942,E,4.694546489201663,4.810601950034736,4.750891554868158,5.41610040220442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7
19943,M,4.945860917482569,5.454645653254603,5.168238647603934,5.768320995793772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,8
19943,E,4.455654580919314,4.864440296186829,4.63930305769863,4.564348191467836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7
19944,M,4.360344401114989,4.569654967153125,4.459533287755507,4.382026634673881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
19997,E,4.394449154672439,4.044834980818651,4.204440494163678,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6
19998,M,4.730921391293651,5.385472262178753,5.005571804839637,4.219507705176107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0
19998,E,4.76241810522993,4.705046761396795,4.733321055840279,4.1588830833596715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19999,M,4.916568785057188,5.279013059750444,5.081459291632496,5.4116460518550396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7
19999,E,4.456954241680648,4.7133420932591745,4.576953733522203,3.619886582626985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0
20000,M,4.659895085677338,4.75969532050455,4.708550708573189,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2
20000,E,4.220426400693179,3.8066168635201545,3.992267841069932,4.852030263919617,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,1
20001,M,4.823961422563437,4.875326328861978,4.849314117761188,5.5093883366279774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5
20001,E,4.2662505123904,4.048421791185662,4.151416672109964,4.2801323269925415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1
20002,M,5.519013480885767,6.3202615719962845,5.841446769011487,4.718498871295094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
20002,E,6.359573868672378,16.42168534725481,7.052678384282034,4.969813299576001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1
20003,M,5.666426688112432,6.322211103731626,5.941498759286058,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2
20003,E,4.191546890178463,4.450149142010742,4.3125118153254425,4.037186148382152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4
20004,M,4.309329925834847,4.49426753167833,4.397529567702172,5.1298987149230735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
20004,E,4.353855757707185,3.9937530880103624,4.157682011358226,4.624972813284271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3
20005,M,4.307335742072293,4.405768419734435,4.355341445524257,4.973279507552487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
20005,E,4.836480299968694,5.184678101990786,4.995499934299778,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
20006,M,4.941840815626521,5.004781931952111,4.972816257492554,5.0106352940962555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,4
20006,E,4.276666119016055,4.021378983473211,4.140898136903996,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2
20007,M,5.508809800308687,5.53806248266273,5.52332918037121,4.029806041084529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
20007,E,4.709717871388891,4.845956883524398,4.775519036025888,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
20008,M,4.437784155905249,4.0785466937539745,4.24211998267911,4.564348191467836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2
20008,E,5.02461124795223,4.7782298758401,4.8938517044590535,4.848116364598481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
20009,M,4.35963494435898,4.522139092135484,4.437589694199894,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
20009,E,4.358310108056565,4.450249512730958,4.4032235755569875,4.762173934797756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7
20010,M,4.252949592398739,3.9410783467233834,4.084904965165363,4.618415412738112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8
20010,E,4.5183319541811295,4.365057640018959,4.438761040275692,4.33729074083249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5
20011,M,4.066346830438072,4.227289334500166,4.1435837597186564,5.777652323222656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2
20011,E,4.593266281485267,4.693635158558546,4.642192009292479,4.969813299576001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
20012,M,4.9987313895934316,4.630456953973731,4.797735861187287,5.19295685089021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
20012,E,4.464922411329825,4.236202163941232,4.344037372536205,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9
20013,M,4.0312864262549635,3.769713446620505,3.89197165489137,4.373658385003365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,5
20013,E,4.356869070260161,3.9125817592845427,4.110251815632122,3.925268232178167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9
20014,M,4.356869070260161,4.496139527474697,4.424081723258489,4.836281906951478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2
20014,E,4.852030263919618,4.604767944244188,4.7207761616673585,5.084505142662711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9
20015,M,5.362855887685608,5.47174791966759,5.415820451059727,5.084505142662711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
20015,E,5.898526551448713,5.866143397501038,5.882203896619661,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8
20016,M,4.358081510501564,3.9604853161910225,4.139651873208365,3.960813169597578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
20016,E,5.229919556072396,5.897124684843923,5.508879287125621,5.288267030694535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4
20017,M,5.006776004758186,5.764894409789555,5.315649562875427,5.123963979403259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,8
20017,E,4.92565821016505,4.692230304174263,4.802148591390142,3.3758795736778655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
20018,M,4.812329524858047,4.6049090026471395,4.7032509676973735,4.836281906951478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
20018,E,4.13720084980078,4.039671644517921,4.087247724860325,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
20019,M,4.242561365458606,4.189506980469563,4.215682368250718,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,4
20019,E,4.678798132233524,5.702307292837971,5.064952077735177,5.940171252720432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1
20020,M,4.56101509657714,4.456698856967868,4.507497358340847,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,6
20020,E,4.232511029605104,4.6180884183928805,4.4068299738678345,3.586985146432596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,6
20021,M,4.56101509657714,4.8721014457574885,4.704509897024992,4.366278277705742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1
20021,E,4.137200849800779,4.307677127954861,4.2188106092033255,5.195730777772936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3
20022,M,4.94586091748257,5.7194909702838,5.259657454745042,4.624972813284271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5
20022,E,5.053491581674934,6.177761957501853,5.465309756783026,4.790265669664771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3
20023,M,4.56101509657714,4.461779635126589,4.510166911006533,4.852030263919617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0
20023,E,5.6596273852452494,6.061208768076279,5.8403936414620725,5.560681631015528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,3
20077,M,4.143134726391533,4.056663837280749,4.098964921049467,4.373658385003365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
20077,E,4.4796069630127455,4.606081029402481,4.540845866219627,4.969813299576001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4
20078,M,5.545177444479562,6.307963300426272,5.855537810606738,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
20078,E,5.139712336371398,5.397011128607404,5.2601091257332016,4.836281906951478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5
20079,M,5.353042266237283,5.278131482401281,5.314885585078278,5.1298987149230735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9
20079,E,4.542112050020954,4.340857563981998,4.436430407371291,5.272999558563747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6
20080,M,4.5081084731449605,4.44498271598138,4.476047569592766,5.204006687076795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
20080,E,4.353957793317702,4.718272778992241,4.519615556486323,5.529429087511423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
20081,M,4.720505784667996,5.202766175676672,4.9328415269548955,4.442651256490317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
20081,E,5.077180728606728,4.9477715839960545,5.010384274526021,5.605802066295998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
20082,M,4.750135956238277,5.013351140530504,4.873108154506859,5.5093883366279774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3
20082,E,5.3944929726287905,5.797439778625542,5.5758064474291285,5.337538079701318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,3
20083,M,5.2493371843263175,6.016314250959815,5.561028626349064,4.816241156068032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,5
20083,E,4.779333555080583,5.231448992488956,4.980054926061383,5.2574953720277815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2
20084,M,4.4026459218766165,4.638013044060627,4.513420697779558,4.584967478670572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
20084,E,6.012083834310718,6.182272229635066,6.093561881683734,5.472270673671475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
